coub,sex,age_lfs,edu_lfs,national,oecd,regionb,oecdb,fborn,number
HTI,2,1,3,1,1,SCAC,0,1,4477
HTI,2,1,99,1,1,SCAC,0,1,6
HTI,2,1,1,99,1,SCAC,0,1,3
HTI,2,1,2,99,1,SCAC,0,1,1
HTI,2,1,3,99,1,SCAC,0,1,2
HTI,2,1,99,99,1,SCAC,0,1,6
HTI,2,2,1,0,1,SCAC,0,1,50389
HTI,2,2,2,0,1,SCAC,0,1,59935
HTI,2,2,3,0,1,SCAC,0,1,24159
HTI,2,2,99,0,1,SCAC,0,1,39
HTI,2,2,1,1,1,SCAC,0,1,32591
HTI,2,2,2,1,1,SCAC,0,1,80746
HTI,2,2,3,1,1,SCAC,0,1,87140
HTI,2,2,99,1,1,SCAC,0,1,20
HTI,2,2,1,99,1,SCAC,0,1,9
HTI,2,2,2,99,1,SCAC,0,1,9
HTI,2,2,3,99,1,SCAC,0,1,32
HTI,2,2,99,99,1,SCAC,0,1,24
HTI,2,3,1,0,1,SCAC,0,1,18615
HTI,2,3,2,0,1,SCAC,0,1,6638
HTI,2,3,3,0,1,SCAC,0,1,1960
HTI,2,3,99,0,1,SCAC,0,1,5
HTI,2,3,1,1,1,SCAC,0,1,17057
HTI,2,3,2,1,1,SCAC,0,1,19807
HTI,2,3,3,1,1,SCAC,0,1,10830
HTI,2,3,99,1,1,SCAC,0,1,3
HTI,2,3,99,99,1,SCAC,0,1,5
HUN,1,0,99,0,1,EURO,1,0,2115
HUN,1,0,99,1,1,EURO,1,0,704888
HUN,1,1,1,0,1,EURO,1,0,184
HUN,1,1,2,0,1,EURO,1,0,97
HUN,1,1,3,0,1,EURO,1,0,12
HUN,1,1,1,1,1,EURO,1,0,245707
HUN,1,1,2,1,1,EURO,1,0,279671
HUN,1,1,3,1,1,EURO,1,0,23801
HUN,1,2,1,0,1,EURO,1,0,80
HUN,1,2,2,0,1,EURO,1,0,418
HUN,1,2,3,0,1,EURO,1,0,260
HUN,1,2,1,1,1,EURO,1,0,422953
HUN,1,2,2,1,1,EURO,1,0,1662224
HUN,1,2,3,1,1,EURO,1,0,452026
HUN,1,3,1,0,1,EURO,1,0,179
HUN,1,3,2,0,1,EURO,1,0,128
HUN,1,3,3,0,1,EURO,1,0,153
HUN,1,3,1,1,1,EURO,1,0,341867
HUN,1,3,2,1,1,EURO,1,0,185643
HUN,1,3,3,1,1,EURO,1,0,113900
HUN,2,0,99,0,1,EURO,1,0,1893
HUN,2,0,99,1,1,EURO,1,0,668424
HUN,2,1,1,0,1,EURO,1,0,158
HUN,2,1,2,0,1,EURO,1,0,95
HUN,2,1,3,0,1,EURO,1,0,13
HUN,2,1,1,1,1,EURO,1,0,213221
HUN,2,1,2,1,1,EURO,1,0,258100
HUN,2,1,3,1,1,EURO,1,0,49199
HUN,2,2,1,0,1,EURO,1,0,84
HUN,2,2,2,0,1,EURO,1,0,339
HUN,2,2,3,0,1,EURO,1,0,205
HUN,2,2,1,1,1,EURO,1,0,564503
HUN,2,2,2,1,1,EURO,1,0,1434920
HUN,2,2,3,1,1,EURO,1,0,626750
HUN,2,3,1,0,1,EURO,1,0,183
HUN,2,3,2,0,1,EURO,1,0,137
HUN,2,3,3,0,1,EURO,1,0,73
HUN,2,3,1,1,1,EURO,1,0,756044
HUN,2,3,2,1,1,EURO,1,0,229692
HUN,2,3,3,1,1,EURO,1,0,85844
HUN,1,0,1,0,1,EURO,1,1,7906
HUN,1,0,99,0,1,EURO,1,1,5440
HUN,1,0,1,1,1,EURO,1,1,1286
HUN,1,0,99,1,1,EURO,1,1,1693
HUN,1,0,1,99,1,EURO,1,1,2842
HUN,1,0,99,99,1,EURO,1,1,536
HUN,1,1,1,0,1,EURO,1,1,5831
HUN,1,1,2,0,1,EURO,1,1,8616
HUN,1,1,3,0,1,EURO,1,1,1416
HUN,1,1,99,0,1,EURO,1,1,539
HUN,1,1,1,1,1,EURO,1,1,1073
HUN,1,1,2,1,1,EURO,1,1,1452
HUN,1,1,3,1,1,EURO,1,1,224
HUN,1,1,99,1,1,EURO,1,1,83
HUN,1,1,1,99,1,EURO,1,1,1696
HUN,1,1,2,99,1,EURO,1,1,1684
HUN,1,1,3,99,1,EURO,1,1,35
HUN,1,1,99,99,1,EURO,1,1,43
HUN,1,2,1,0,1,EURO,1,1,23092
HUN,1,2,2,0,1,EURO,1,1,66312
HUN,1,2,3,0,1,EURO,1,1,40294
HUN,1,2,99,0,1,EURO,1,1,3160
HUN,1,2,1,1,1,EURO,1,1,3757
HUN,1,2,2,1,1,EURO,1,1,14920
HUN,1,2,3,1,1,EURO,1,1,16844
HUN,1,2,99,1,1,EURO,1,1,818
HUN,1,2,1,99,1,EURO,1,1,2343
HUN,1,2,2,99,1,EURO,1,1,12545
HUN,1,2,3,99,1,EURO,1,1,10823
HUN,1,2,99,99,1,EURO,1,1,163
HUN,1,3,1,0,1,EURO,1,1,1855
HUN,1,3,2,0,1,EURO,1,1,2884
HUN,1,3,3,0,1,EURO,1,1,1414
HUN,1,3,99,0,1,EURO,1,1,74
HUN,1,3,1,1,1,EURO,1,1,15350
HUN,1,3,2,1,1,EURO,1,1,23603
HUN,1,3,3,1,1,EURO,1,1,23618
HUN,1,3,99,1,1,EURO,1,1,838
HUN,1,3,1,99,1,EURO,1,1,624
HUN,1,3,2,99,1,EURO,1,1,1522
HUN,1,3,3,99,1,EURO,1,1,1565
HUN,1,3,99,99,1,EURO,1,1,95
HUN,1,99,99,99,1,EURO,1,1,183
HUN,2,0,1,0,1,EURO,1,1,8973
HUN,2,0,99,0,1,EURO,1,1,4761
HUN,2,0,1,1,1,EURO,1,1,2451
HUN,2,0,99,1,1,EURO,1,1,1997
HUN,2,0,1,99,1,EURO,1,1,2827
HUN,2,0,99,99,1,EURO,1,1,481
HUN,2,1,1,0,1,EURO,1,1,5108
HUN,2,1,2,0,1,EURO,1,1,7404
HUN,2,1,3,0,1,EURO,1,1,1767
HUN,2,1,99,0,1,EURO,1,1,770
HUN,2,1,1,1,1,EURO,1,1,1846
HUN,2,1,2,1,1,EURO,1,1,1119
HUN,2,1,3,1,1,EURO,1,1,894
HUN,2,1,99,1,1,EURO,1,1,188
HUN,2,1,1,99,1,EURO,1,1,1250
HUN,2,1,2,99,1,EURO,1,1,2855
HUN,2,1,3,99,1,EURO,1,1,75
HUN,2,1,99,99,1,EURO,1,1,40
HUN,2,2,1,0,1,EURO,1,1,16770
HUN,2,2,2,0,1,EURO,1,1,61622
HUN,2,2,3,0,1,EURO,1,1,53957
HUN,2,2,99,0,1,EURO,1,1,2600
HUN,2,2,1,1,1,EURO,1,1,4161
HUN,2,2,2,1,1,EURO,1,1,20581
HUN,2,2,3,1,1,EURO,1,1,25743
HUN,2,2,99,1,1,EURO,1,1,854
HUN,2,2,1,99,1,EURO,1,1,1994
HUN,2,2,2,99,1,EURO,1,1,10939
HUN,2,2,3,99,1,EURO,1,1,16555
HUN,2,2,99,99,1,EURO,1,1,128
HUN,2,3,1,0,1,EURO,1,1,3461
HUN,2,3,2,0,1,EURO,1,1,2604
HUN,2,3,3,0,1,EURO,1,1,1264
HUN,2,3,99,0,1,EURO,1,1,131
HUN,2,3,1,1,1,EURO,1,1,22999
HUN,2,3,2,1,1,EURO,1,1,22420
HUN,2,3,3,1,1,EURO,1,1,17188
HUN,2,3,99,1,1,EURO,1,1,1845
HUN,2,3,1,99,1,EURO,1,1,1409
HUN,2,3,2,99,1,EURO,1,1,1833
HUN,2,3,3,99,1,EURO,1,1,1601
HUN,2,3,99,99,1,EURO,1,1,137
HUN,2,99,99,99,1,EURO,1,1,423
IDN,1,0,1,0,1,ASIA,0,1,734
IDN,1,0,99,0,1,ASIA,0,1,1717
IDN,1,0,1,1,1,ASIA,0,1,425
IDN,1,0,99,1,1,ASIA,0,1,2217
IDN,1,0,99,99,1,ASIA,0,1,177
IDN,1,1,1,0,1,ASIA,0,1,1170
IDN,1,1,2,0,1,ASIA,0,1,8287
IDN,1,1,3,0,1,ASIA,0,1,2542
IDN,1,1,99,0,1,ASIA,0,1,217
IDN,1,1,1,1,1,ASIA,0,1,707
IDN,1,1,2,1,1,ASIA,0,1,2003
IDN,1,1,3,1,1,ASIA,0,1,522
IDN,1,1,99,1,1,ASIA,0,1,7356
IDN,1,1,1,99,1,ASIA,0,1,180
IDN,1,1,2,99,1,ASIA,0,1,138
IDN,1,1,3,99,1,ASIA,0,1,118
IDN,1,1,99,99,1,ASIA,0,1,80
IDN,1,2,1,0,1,ASIA,0,1,2132
IDN,1,2,2,0,1,ASIA,0,1,11449
IDN,1,2,3,0,1,ASIA,0,1,23542
IDN,1,2,99,0,1,ASIA,0,1,673
IDN,1,2,1,1,1,ASIA,0,1,4939
IDN,1,2,2,1,1,ASIA,0,1,12551
IDN,1,2,3,1,1,ASIA,0,1,25021
IDN,1,2,99,1,1,ASIA,0,1,9011
IDN,1,2,1,99,1,ASIA,0,1,174
IDN,1,2,2,99,1,ASIA,0,1,484
IDN,1,2,3,99,1,ASIA,0,1,907
IDN,1,2,99,99,1,ASIA,0,1,398
IDN,1,3,1,0,1,ASIA,0,1,821
IDN,1,3,2,0,1,ASIA,0,1,1889
IDN,1,3,3,0,1,ASIA,0,1,2105
IDN,1,3,99,0,1,ASIA,0,1,121
IDN,1,3,1,1,1,ASIA,0,1,9409
IDN,1,3,2,1,1,ASIA,0,1,13732
IDN,1,3,3,1,1,ASIA,0,1,14657
IDN,1,3,99,1,1,ASIA,0,1,1084
IDN,1,3,1,99,1,ASIA,0,1,66
IDN,1,3,2,99,1,ASIA,0,1,208
IDN,1,3,3,99,1,ASIA,0,1,192
IDN,1,3,99,99,1,ASIA,0,1,57
IDN,1,99,99,1,1,ASIA,0,1,125
IDN,1,99,99,99,1,ASIA,0,1,758
IDN,2,0,1,0,1,ASIA,0,1,1261
IDN,2,0,99,0,1,ASIA,0,1,2075
IDN,2,0,1,1,1,ASIA,0,1,667
IDN,2,0,99,1,1,ASIA,0,1,2142
IDN,2,0,99,99,1,ASIA,0,1,178
IDN,2,1,1,0,1,ASIA,0,1,2533
IDN,2,1,2,0,1,ASIA,0,1,5516
IDN,2,1,3,0,1,ASIA,0,1,3277
IDN,2,1,99,0,1,ASIA,0,1,443
IDN,2,1,1,1,1,ASIA,0,1,895
IDN,2,1,2,1,1,ASIA,0,1,1631
IDN,2,1,3,1,1,ASIA,0,1,1016
IDN,2,1,99,1,1,ASIA,0,1,2236
IDN,2,1,1,99,1,ASIA,0,1,165
IDN,2,1,2,99,1,ASIA,0,1,109
IDN,2,1,3,99,1,ASIA,0,1,203
IDN,2,1,99,99,1,ASIA,0,1,33
IDN,2,2,1,0,1,ASIA,0,1,6843
IDN,2,2,2,0,1,ASIA,0,1,17909
IDN,2,2,3,0,1,ASIA,0,1,34646
IDN,2,2,99,0,1,ASIA,0,1,1352
IDN,2,2,1,1,1,ASIA,0,1,7502
IDN,2,2,2,1,1,ASIA,0,1,18608
IDN,2,2,3,1,1,ASIA,0,1,30051
IDN,2,2,99,1,1,ASIA,0,1,6538
IDN,2,2,1,99,1,ASIA,0,1,242
IDN,2,2,2,99,1,ASIA,0,1,1198
IDN,2,2,3,99,1,ASIA,0,1,1174
IDN,2,2,99,99,1,ASIA,0,1,384
IDN,2,3,1,0,1,ASIA,0,1,1931
IDN,2,3,2,0,1,ASIA,0,1,3231
IDN,2,3,3,0,1,ASIA,0,1,1438
IDN,2,3,99,0,1,ASIA,0,1,156
IDN,2,3,1,1,1,ASIA,0,1,19060
IDN,2,3,2,1,1,ASIA,0,1,19347
IDN,2,3,3,1,1,ASIA,0,1,11681
IDN,2,3,99,1,1,ASIA,0,1,661
IDN,2,3,1,99,1,ASIA,0,1,82
IDN,2,3,2,99,1,ASIA,0,1,312
IDN,2,3,3,99,1,ASIA,0,1,464
IDN,2,3,99,99,1,ASIA,0,1,96
IDN,2,99,99,1,1,ASIA,0,1,63
IDN,2,99,99,99,1,ASIA,0,1,2272
IND,1,0,1,0,1,ASIA,0,1,55849
IND,1,0,99,0,1,ASIA,0,1,57169
IND,1,0,1,1,1,ASIA,0,1,12809
IND,1,0,3,1,1,ASIA,0,1,5
IND,1,0,99,1,1,ASIA,0,1,30536
IND,1,0,1,99,1,ASIA,0,1,251
IND,1,0,99,99,1,ASIA,0,1,1153
IND,1,1,1,0,1,ASIA,0,1,28501
IND,1,1,2,0,1,ASIA,0,1,50708
IND,1,1,3,0,1,ASIA,0,1,60489
IND,1,1,99,0,1,ASIA,0,1,2648
IND,1,1,1,1,1,ASIA,0,1,20455
IND,1,1,2,1,1,ASIA,0,1,37537
IND,1,1,3,1,1,ASIA,0,1,17366
IND,1,1,99,1,1,ASIA,0,1,1168
IND,1,1,1,99,1,ASIA,0,1,1649
IND,1,1,2,99,1,ASIA,0,1,9392
IND,1,1,3,99,1,ASIA,0,1,5129
IND,1,1,99,99,1,ASIA,0,1,451
IND,1,2,1,0,1,ASIA,0,1,131292
IND,1,2,2,0,1,ASIA,0,1,138968
IND,1,2,3,0,1,ASIA,0,1,786509
IND,1,2,99,0,1,ASIA,0,1,13363
IND,1,2,1,1,1,ASIA,0,1,93723
IND,1,2,2,1,1,ASIA,0,1,169651
IND,1,2,3,1,1,ASIA,0,1,607238
IND,1,2,99,1,1,ASIA,0,1,13159
IND,1,2,1,99,1,ASIA,0,1,5731
IND,1,2,2,99,1,ASIA,0,1,14100
IND,1,2,3,99,1,ASIA,0,1,38688
IND,1,2,99,99,1,ASIA,0,1,984
IND,1,3,1,0,1,ASIA,0,1,20294
IND,1,3,2,0,1,ASIA,0,1,13017
IND,1,3,3,0,1,ASIA,0,1,23549
IND,1,3,99,0,1,ASIA,0,1,337
IND,1,3,1,1,1,ASIA,0,1,67099
IND,1,3,2,1,1,ASIA,0,1,40864
IND,1,3,3,1,1,ASIA,0,1,125649
IND,1,3,99,1,1,ASIA,0,1,1350
IND,1,3,1,99,1,ASIA,0,1,270
IND,1,3,2,99,1,ASIA,0,1,1292
IND,1,3,3,99,1,ASIA,0,1,1820
IND,1,3,99,99,1,ASIA,0,1,194
IND,1,99,99,1,1,ASIA,0,1,75
IND,1,99,99,99,1,ASIA,0,1,1318
IND,2,0,1,0,1,ASIA,0,1,55705
IND,2,0,2,0,1,ASIA,0,1,4
IND,2,0,99,0,1,ASIA,0,1,55547
IND,2,0,1,1,1,ASIA,0,1,11803
IND,2,0,99,1,1,ASIA,0,1,26949
IND,2,0,1,99,1,ASIA,0,1,304
IND,2,0,99,99,1,ASIA,0,1,1081
IND,2,1,1,0,1,ASIA,0,1,20063
IND,2,1,2,0,1,ASIA,0,1,33596
IND,2,1,3,0,1,ASIA,0,1,40855
IND,2,1,99,0,1,ASIA,0,1,965
IND,2,1,1,1,1,ASIA,0,1,18161
IND,2,1,2,1,1,ASIA,0,1,33094
IND,2,1,3,1,1,ASIA,0,1,18883
IND,2,1,99,1,1,ASIA,0,1,937
IND,2,1,1,99,1,ASIA,0,1,1107
IND,2,1,2,99,1,ASIA,0,1,3072
IND,2,1,3,99,1,ASIA,0,1,3263
IND,2,1,99,99,1,ASIA,0,1,148
IND,2,2,1,0,1,ASIA,0,1,116481
IND,2,2,2,0,1,ASIA,0,1,120123
IND,2,2,3,0,1,ASIA,0,1,645797
IND,2,2,99,0,1,ASIA,0,1,8351
IND,2,2,1,1,1,ASIA,0,1,95636
IND,2,2,2,1,1,ASIA,0,1,172176
IND,2,2,3,1,1,ASIA,0,1,585400
IND,2,2,99,1,1,ASIA,0,1,7815
IND,2,2,1,99,1,ASIA,0,1,4221
IND,2,2,2,99,1,ASIA,0,1,8895
IND,2,2,3,99,1,ASIA,0,1,32536
IND,2,2,99,99,1,ASIA,0,1,601
IND,2,3,1,0,1,ASIA,0,1,49009
IND,2,3,2,0,1,ASIA,0,1,13580
IND,2,3,3,0,1,ASIA,0,1,19144
IND,2,3,99,0,1,ASIA,0,1,451
IND,2,3,1,1,1,ASIA,0,1,104380
IND,2,3,2,1,1,ASIA,0,1,42588
IND,2,3,3,1,1,ASIA,0,1,73524
IND,2,3,99,1,1,ASIA,0,1,2160
IND,2,3,1,99,1,ASIA,0,1,1684
IND,2,3,2,99,1,ASIA,0,1,1220
IND,2,3,3,99,1,ASIA,0,1,530
IND,2,3,99,99,1,ASIA,0,1,246
IND,2,99,99,1,1,ASIA,0,1,30
IRL,1,0,99,0,1,EURO,1,0,9810
IRL,1,0,99,1,1,EURO,1,0,441212
IRL,1,0,99,99,1,EURO,1,0,23430
IRL,1,1,1,0,1,EURO,1,0,382
IRL,1,1,2,0,1,EURO,1,0,338
IRL,1,1,3,0,1,EURO,1,0,88
IRL,1,1,99,0,1,EURO,1,0,3011
IRL,1,1,1,1,1,EURO,1,0,86282
IRL,1,1,2,1,1,EURO,1,0,94244
IRL,1,1,3,1,1,EURO,1,0,29327
IRL,1,1,99,1,1,EURO,1,0,19097
IRL,1,1,1,99,1,EURO,1,0,762
IRL,1,1,2,99,1,EURO,1,0,585
IRL,1,1,3,99,1,EURO,1,0,198
IRL,1,1,99,99,1,EURO,1,0,763
IRL,1,2,1,0,1,EURO,1,0,1639
IRL,1,2,2,0,1,EURO,1,0,1041
IRL,1,2,3,0,1,EURO,1,0,697
IRL,1,2,99,0,1,EURO,1,0,12578
IRL,1,2,1,1,1,EURO,1,0,257375
IRL,1,2,2,1,1,EURO,1,0,320474
IRL,1,2,3,1,1,EURO,1,0,305780
IRL,1,2,99,1,1,EURO,1,0,35850
IRL,1,2,1,99,1,EURO,1,0,614
IRL,1,2,2,99,1,EURO,1,0,1384
IRL,1,2,3,99,1,EURO,1,0,1845
IRL,1,2,99,99,1,EURO,1,0,5361
IRL,1,3,1,0,1,EURO,1,0,1307
IRL,1,3,2,0,1,EURO,1,0,356
IRL,1,3,3,0,1,EURO,1,0,131
IRL,1,3,99,0,1,EURO,1,0,2872
IRL,1,3,1,1,1,EURO,1,0,150000
IRL,1,3,2,1,1,EURO,1,0,56470
IRL,1,3,3,1,1,EURO,1,0,35777
IRL,1,3,99,1,1,EURO,1,0,20543
IRL,1,3,1,99,1,EURO,1,0,214
IRL,1,3,2,99,1,EURO,1,0,235
IRL,1,3,3,99,1,EURO,1,0,318
IRL,1,3,99,99,1,EURO,1,0,338
IRL,2,0,99,0,1,EURO,1,0,9394
IRL,2,0,99,1,1,EURO,1,0,420738
IRL,2,0,99,99,1,EURO,1,0,22787
IRL,2,1,1,0,1,EURO,1,0,291
IRL,2,1,2,0,1,EURO,1,0,266
IRL,2,1,3,0,1,EURO,1,0,85
IRL,2,1,99,0,1,EURO,1,0,2705
IRL,2,1,1,1,1,EURO,1,0,77081
IRL,2,1,2,1,1,EURO,1,0,86130
IRL,2,1,3,1,1,EURO,1,0,35983
IRL,2,1,99,1,1,EURO,1,0,16830
IRL,2,1,1,99,1,EURO,1,0,745
IRL,2,1,2,99,1,EURO,1,0,505
IRL,2,1,3,99,1,EURO,1,0,212
IRL,2,1,99,99,1,EURO,1,0,758
IRL,2,2,1,0,1,EURO,1,0,1135
IRL,2,2,2,0,1,EURO,1,0,932
IRL,2,2,3,0,1,EURO,1,0,748
IRL,2,2,99,0,1,EURO,1,0,10139
IRL,2,2,1,1,1,EURO,1,0,191335
IRL,2,2,2,1,1,EURO,1,0,329506
IRL,2,2,3,1,1,EURO,1,0,398228
IRL,2,2,99,1,1,EURO,1,0,32997
IRL,2,2,1,99,1,EURO,1,0,473
IRL,2,2,2,99,1,EURO,1,0,1127
IRL,2,2,3,99,1,EURO,1,0,2262
IRL,2,2,99,99,1,EURO,1,0,4170
IRL,2,3,1,0,1,EURO,1,0,1353
IRL,2,3,2,0,1,EURO,1,0,427
IRL,2,3,3,0,1,EURO,1,0,167
IRL,2,3,99,0,1,EURO,1,0,3479
IRL,2,3,1,1,1,EURO,1,0,168567
IRL,2,3,2,1,1,EURO,1,0,69962
IRL,2,3,3,1,1,EURO,1,0,36934
IRL,2,3,99,1,1,EURO,1,0,27232
IRL,2,3,1,99,1,EURO,1,0,211
IRL,2,3,2,99,1,EURO,1,0,248
IRL,2,3,3,99,1,EURO,1,0,293
IRL,2,3,99,99,1,EURO,1,0,352
IRL,1,0,1,0,1,EURO,1,1,2241
IRL,1,0,2,0,1,EURO,1,1,5
IRL,1,0,99,0,1,EURO,1,1,8916
IRL,1,0,1,1,1,EURO,1,1,5662
IRL,1,0,2,1,1,EURO,1,1,1
IRL,1,0,99,1,1,EURO,1,1,4120
IRL,1,0,1,99,1,EURO,1,1,108
IRL,1,0,99,99,1,EURO,1,1,185
IRL,1,1,1,0,1,EURO,1,1,2428
IRL,1,1,2,0,1,EURO,1,1,3722
IRL,1,1,3,0,1,EURO,1,1,4710
IRL,1,1,99,0,1,EURO,1,1,184
IRL,1,1,1,1,1,EURO,1,1,1411
IRL,1,1,2,1,1,EURO,1,1,972
IRL,1,1,3,1,1,EURO,1,1,1068
IRL,1,1,99,1,1,EURO,1,1,257
IRL,1,1,1,99,1,EURO,1,1,102
IRL,1,1,2,99,1,EURO,1,1,156
IRL,1,1,3,99,1,EURO,1,1,112
IRL,1,1,99,99,1,EURO,1,1,108
IRL,1,2,1,0,1,EURO,1,1,17390
IRL,1,2,2,0,1,EURO,1,1,50954
IRL,1,2,3,0,1,EURO,1,1,71849
IRL,1,2,99,0,1,EURO,1,1,2352
IRL,1,2,1,1,1,EURO,1,1,4955
IRL,1,2,2,1,1,EURO,1,1,21006
IRL,1,2,3,1,1,EURO,1,1,28880
IRL,1,2,99,1,1,EURO,1,1,1582
IRL,1,2,1,99,1,EURO,1,1,362
IRL,1,2,2,99,1,EURO,1,1,1903
IRL,1,2,3,99,1,EURO,1,1,2181
IRL,1,2,99,99,1,EURO,1,1,322
IRL,1,3,1,0,1,EURO,1,1,42629
IRL,1,3,2,0,1,EURO,1,1,9358
IRL,1,3,3,0,1,EURO,1,1,4941
IRL,1,3,99,0,1,EURO,1,1,222
IRL,1,3,1,1,1,EURO,1,1,18727
IRL,1,3,2,1,1,EURO,1,1,10957
IRL,1,3,3,1,1,EURO,1,1,10263
IRL,1,3,99,1,1,EURO,1,1,994
IRL,1,3,1,99,1,EURO,1,1,500
IRL,1,3,2,99,1,EURO,1,1,491
IRL,1,3,3,99,1,EURO,1,1,203
IRL,1,3,99,99,1,EURO,1,1,375
IRL,1,99,99,99,1,EURO,1,1,301
IRL,2,0,1,0,1,EURO,1,1,1466
IRL,2,0,99,0,1,EURO,1,1,10254
IRL,2,0,1,1,1,EURO,1,1,4680
IRL,2,0,99,1,1,EURO,1,1,4313
IRL,2,0,99,99,1,EURO,1,1,281
IRL,2,1,1,0,1,EURO,1,1,2426
IRL,2,1,2,0,1,EURO,1,1,5702
IRL,2,1,3,0,1,EURO,1,1,1636
IRL,2,1,99,0,1,EURO,1,1,207
IRL,2,1,1,1,1,EURO,1,1,864
IRL,2,1,2,1,1,EURO,1,1,1708
IRL,2,1,3,1,1,EURO,1,1,631
IRL,2,1,99,1,1,EURO,1,1,171
IRL,2,1,1,99,1,EURO,1,1,85
IRL,2,1,2,99,1,EURO,1,1,68
IRL,2,1,3,99,1,EURO,1,1,132
IRL,2,1,99,99,1,EURO,1,1,86
IRL,2,2,1,0,1,EURO,1,1,19614
IRL,2,2,2,0,1,EURO,1,1,36286
IRL,2,2,3,0,1,EURO,1,1,80095
IRL,2,2,99,0,1,EURO,1,1,1620
IRL,2,2,1,1,1,EURO,1,1,5081
IRL,2,2,2,1,1,EURO,1,1,15739
IRL,2,2,3,1,1,EURO,1,1,29245
IRL,2,2,99,1,1,EURO,1,1,869
IRL,2,2,1,99,1,EURO,1,1,316
IRL,2,2,2,99,1,EURO,1,1,1118
IRL,2,2,3,99,1,EURO,1,1,2907
IRL,2,2,99,99,1,EURO,1,1,119
IRL,2,3,1,0,1,EURO,1,1,58791
IRL,2,3,2,0,1,EURO,1,1,12269
IRL,2,3,3,0,1,EURO,1,1,7402
IRL,2,3,99,0,1,EURO,1,1,698
IRL,2,3,1,1,1,EURO,1,1,35115
IRL,2,3,2,1,1,EURO,1,1,19959
IRL,2,3,3,1,1,EURO,1,1,14507
IRL,2,3,99,1,1,EURO,1,1,1133
IRL,2,3,1,99,1,EURO,1,1,399
IRL,2,3,2,99,1,EURO,1,1,380
IRL,2,3,3,99,1,EURO,1,1,271
IRL,2,3,99,99,1,EURO,1,1,444
IRN,1,0,1,0,1,ASIA,0,1,5580
IRN,1,0,99,0,1,ASIA,0,1,8110
IRN,1,0,1,1,1,ASIA,0,1,1558
IRN,1,0,99,1,1,ASIA,0,1,3031
IRN,1,0,99,99,1,ASIA,0,1,3892
IRN,1,1,1,0,1,ASIA,0,1,6353
IRN,1,1,2,0,1,ASIA,0,1,8434
IRN,1,1,3,0,1,ASIA,0,1,2458
IRN,1,1,99,0,1,ASIA,0,1,1209
IRN,1,1,1,1,1,ASIA,0,1,4513
IRN,1,1,2,1,1,ASIA,0,1,7656
IRN,1,1,3,1,1,ASIA,0,1,2342
IRN,1,1,99,1,1,ASIA,0,1,305
IRN,1,1,1,99,1,ASIA,0,1,1205
IRN,1,1,2,99,1,ASIA,0,1,2646
IRN,1,1,3,99,1,ASIA,0,1,63
IRN,1,1,99,99,1,ASIA,0,1,33
IRN,1,2,1,0,1,ASIA,0,1,23586
IRN,1,2,2,0,1,ASIA,0,1,41826
IRN,1,2,3,0,1,ASIA,0,1,84659
IRN,1,2,99,0,1,ASIA,0,1,4558
IRN,1,2,1,1,1,ASIA,0,1,22397
IRN,1,2,2,1,1,ASIA,0,1,76492
IRN,1,2,3,1,1,ASIA,0,1,168431
IRN,1,2,99,1,1,ASIA,0,1,5743
IRN,1,2,1,99,1,ASIA,0,1,8324
IRN,1,2,2,99,1,ASIA,0,1,5886
IRN,1,2,3,99,1,ASIA,0,1,9500
IRN,1,2,99,99,1,ASIA,0,1,317
IRN,1,3,1,0,1,ASIA,0,1,3297
IRN,1,3,2,0,1,ASIA,0,1,5017
IRN,1,3,3,0,1,ASIA,0,1,7670
IRN,1,3,99,0,1,ASIA,0,1,409
IRN,1,3,1,1,1,ASIA,0,1,16678
IRN,1,3,2,1,1,ASIA,0,1,21681
IRN,1,3,3,1,1,ASIA,0,1,39779
IRN,1,3,99,1,1,ASIA,0,1,560
IRN,1,3,1,99,1,ASIA,0,1,76
IRN,1,3,2,99,1,ASIA,0,1,772
IRN,1,3,3,99,1,ASIA,0,1,857
IRN,1,3,99,99,1,ASIA,0,1,1124
IRN,1,99,99,1,1,ASIA,0,1,87
IRN,2,0,1,0,1,ASIA,0,1,5927
IRN,2,0,2,0,1,ASIA,0,1,5
IRN,2,0,99,0,1,ASIA,0,1,7646
IRN,2,0,1,1,1,ASIA,0,1,1301
IRN,2,0,2,1,1,ASIA,0,1,3
IRN,2,0,99,1,1,ASIA,0,1,2895
IRN,2,0,1,99,1,ASIA,0,1,525
IRN,2,0,99,99,1,ASIA,0,1,2701
IRN,2,1,1,0,1,ASIA,0,1,5553
IRN,2,1,2,0,1,ASIA,0,1,6014
IRN,2,1,3,0,1,ASIA,0,1,2567
IRN,2,1,99,0,1,ASIA,0,1,607
IRN,2,1,1,1,1,ASIA,0,1,3797
IRN,2,1,2,1,1,ASIA,0,1,6115
IRN,2,1,3,1,1,ASIA,0,1,2722
IRN,2,1,99,1,1,ASIA,0,1,164
IRN,2,1,1,99,1,ASIA,0,1,252
IRN,2,1,2,99,1,ASIA,0,1,1726
IRN,2,1,3,99,1,ASIA,0,1,55
IRN,2,1,99,99,1,ASIA,0,1,31
IRN,2,2,1,0,1,ASIA,0,1,15039
IRN,2,2,2,0,1,ASIA,0,1,33218
IRN,2,2,3,0,1,ASIA,0,1,75215
IRN,2,2,99,0,1,ASIA,0,1,2723
IRN,2,2,1,1,1,ASIA,0,1,17963
